TIMESTAMP,ABSOLUTE_ALTITUDE,ABSOLUTE_ALTITUDE_filtered
2025-01-08 09:41:24.990930944,30.92141596,31.195755999578022
2025-01-08 09:41:24.990966016,31.12901497,31.184067158753077
2025-01-08 09:41:25.199304192,31.37712924,31.151781305311626
2025-01-08 09:41:25.540267008,31.4766566,31.101559243576578
2025-01-08 09:41:25.872716032,31.04331589,31.0381683809218
2025-01-08 09:41:26.211416832,30.63816007,30.968030015338847
2025-01-08 09:41:26.541853952,30.47345543,30.89857309410261
2025-01-08 09:41:26.943953920,30.72887993,30.837463974264537
2025-01-08 09:41:27.211500032,31.0238533,30.79179667010196
2025-01-08 09:41:27.554616832,31.06516457,30.76733339173804
2025-01-08 09:41:27.881846016,30.78499285,30.76788018827968
2025-01-08 09:41:28.213496832,30.62028821,30.794867741886037
2025-01-08 09:41:28.555017984,30.80701192,30.847184498676395
2025-01-08 09:41:28.883325952,31.16724841,30.92128100305337
2025-01-08 09:41:29.223025152,31.3918457,31.01153380122931
2025-01-08 09:41:29.555316992,31.19451269,31.11082813146166
2025-01-08 09:41:29.894417152,30.97604116,31.2112941967351
2025-01-08 09:41:30.224564992,30.99537849,31.305114936960155
2025-01-08 09:41:30.565565184,31.2226181,31.385315810282442
2025-01-08 09:41:30.894722816,31.4648304,31.446449971055067
2025-01-08 09:41:31.236047872,31.54233869,31.485105002892762
2025-01-08 09:41:31.565782016,31.32478714,31.500178480048664
2025-01-08 09:41:31.905818112,31.23406792,31.492896571114446
2025-01-08 09:41:32.237310976,31.40484174,31.46657948036912
2025-01-08 09:41:32.575854080,31.6927592,31.42618627110369
2025-01-08 09:41:32.906307072,31.87234116,31.37769618395444
2025-01-08 09:41:33.246226176,31.60634804,31.327401124351436
2025-01-08 09:41:33.576365824,31.24346924,31.281192571769786
2025-01-08 09:41:33.918072064,31.06819534,31.243924865716664
2025-01-08 09:41:34.247474944,31.1677227,31.21892593481509
2025-01-08 09:41:34.627258112,31.35004298,31.207707477761332
2025-01-08 09:41:34.919147008,31.35919317,31.209901757705456
2025-01-08 09:41:35.258475008,30.94469134,31.223424579351608
2025-01-08 09:41:35.587418112,30.71603266,31.244837020365036
2025-01-08 09:41:35.928399104,30.83317566,31.269855316609277
2025-01-08 09:41:36.258582016,31.26475461,31.293941689128907
2025-01-08 09:41:36.589575936,31.60561371,31.312900762543006
2025-01-08 09:41:36.931931136,31.67695618,31.323407426215187
2025-01-08 09:41:37.259574016,31.49026171,31.323402254933562
2025-01-08 09:41:37.600765952,31.36257935,31.312308558070697
2025-01-08 09:41:37.929067008,31.38022423,31.291048463571453
2025-01-08 09:41:38.270381056,31.53347842,31.261861225927014
2025-01-08 09:41:38.601769984,31.60658264,31.22795196094431
2025-01-08 09:41:38.941103872,31.10366122,31.19302015997587
2025-01-08 09:41:39.270494976,30.6993866,31.160732026159792
2025-01-08 09:41:39.610323968,30.59545517,31.134207123548208
2025-01-08 09:41:39.940826880,30.89043427,31.11558728523238
2025-01-08 09:41:40.282999040,31.16075198,31.105744555932787
2025-01-08 09:41:40.611628032,31.21351878,31.104166585470022
2025-01-08 09:41:40.951361024,31.04969533,31.10903467007292
2025-01-08 09:41:41.283409152,31.06819153,31.11748448846595
2025-01-08 09:41:41.622854912,31.24698893,31.126015668444204
2025-01-08 09:41:41.953107200,31.51650556,31.13099666431606
2025-01-08 09:41:42.312587008,31.51056004,31.12919851794112
2025-01-08 09:41:42.622690816,31.28293419,31.11828657358564
2025-01-08 09:41:42.969893888,31.01325162,31.097203735731256
2025-01-08 09:41:43.293858048,30.79993884,31.06639189493257
2025-01-08 09:41:43.634365184,30.81403097,31.027818132794877
2025-01-08 09:41:43.965594880,30.86423492,30.98479681201495
2025-01-08 09:41:44.294635008,30.83605003,30.94162464247906
2025-01-08 09:41:44.634080000,30.84133466,30.903070061795535
2025-01-08 09:41:44.992188928,30.84133466,30.87377773711767
2025-01-08 09:41:44.992489984,30.88524501,30.857661204874777
2025-01-08 09:41:45.304968192,30.9406058,30.857360005843745
2025-01-08 09:41:45.634478080,30.96601995,30.873831607905583
2025-01-08 09:41:45.976794880,30.97570864,30.906133548184442
2025-01-08 09:41:46.305859072,31.01886622,30.951429262490326
2025-01-08 09:41:46.648956928,31.06378619,31.005224580434476
2025-01-08 09:41:46.975668992,31.08580526,31.061814005727978
2025-01-08 09:41:47.317527040,31.10606321,31.11489003067186
2025-01-08 09:41:47.649231872,31.13339933,31.158248005915922
2025-01-08 09:41:47.987379968,31.16513952,31.18650606937073
